cleabs,lat,lon,google_maps,usage_1,nature,etat_de_l_objet
BATIMENT0000000207145938,43.39842955924129,3.454248763463501,"https://www.google.com/maps?q=43.39842955924129,3.454248763463501",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207149881,43.41216900524645,3.5055016059685498,"https://www.google.com/maps?q=43.41216900524645,3.5055016059685498",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207149882,43.41245140976931,3.5052239163472327,"https://www.google.com/maps?q=43.41245140976931,3.5052239163472327",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207149883,43.41244680128756,3.505415673755409,"https://www.google.com/maps?q=43.41244680128756,3.505415673755409",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207149887,43.41234510774414,3.505392352970316,"https://www.google.com/maps?q=43.41234510774414,3.505392352970316",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207149966,43.463887833094354,3.455378959311538,"https://www.google.com/maps?q=43.463887833094354,3.455378959311538",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207152745,43.531427477334844,3.748210612871317,"https://www.google.com/maps?q=43.531427477334844,3.748210612871317",Agricole,Serre,En service
BATIMENT0000000207158127,43.5642506081517,3.8072460633338427,"https://www.google.com/maps?q=43.5642506081517,3.8072460633338427",Agricole,Serre,En service
BATIMENT0000000207169007,43.33094661993402,3.1225242372493818,"https://www.google.com/maps?q=43.33094661993402,3.1225242372493818",Agricole,Silo,En service
BATIMENT0000000207169012,43.331090685462975,3.1225384505105764,"https://www.google.com/maps?q=43.331090685462975,3.1225384505105764",Agricole,Silo,En service
BATIMENT0000000207169013,43.33105556678627,3.122649019695276,"https://www.google.com/maps?q=43.33105556678627,3.122649019695276",Agricole,Silo,En service
BATIMENT0000000207169269,43.331279303332224,3.0791413266266487,"https://www.google.com/maps?q=43.331279303332224,3.0791413266266487",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207171658,43.33111385485572,3.1221624719362406,"https://www.google.com/maps?q=43.33111385485572,3.1221624719362406",Agricole,Silo,En service
BATIMENT0000000207171660,43.33121831631403,3.1222238808104135,"https://www.google.com/maps?q=43.33121831631403,3.1222238808104135",Agricole,Silo,En service
BATIMENT0000000207172116,43.33120133487981,3.12229440850547,"https://www.google.com/maps?q=43.33120133487981,3.12229440850547",Agricole,Silo,En service
BATIMENT0000000207172117,43.33116840774852,3.1221957703287337,"https://www.google.com/maps?q=43.33116840774852,3.1221957703287337",Agricole,Silo,En service
BATIMENT0000000207172118,43.33117662141022,3.122595865067791,"https://www.google.com/maps?q=43.33117662141022,3.122595865067791",Agricole,Silo,En service
BATIMENT0000000207172119,43.33114301290134,3.122691436857705,"https://www.google.com/maps?q=43.33114301290134,3.122691436857705",Agricole,Silo,En service
BATIMENT0000000207172120,43.33126753753965,3.122317549505809,"https://www.google.com/maps?q=43.33126753753965,3.122317549505809",Agricole,Silo,En service
BATIMENT0000000207184697,43.45626987289889,3.229802947414502,"https://www.google.com/maps?q=43.45626987289889,3.229802947414502",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185394,43.47666316773479,3.2066526779230924,"https://www.google.com/maps?q=43.47666316773479,3.2066526779230924",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185395,43.47683814475995,3.2067190394059146,"https://www.google.com/maps?q=43.47683814475995,3.2067190394059146",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185402,43.47670133458329,3.2069042566054553,"https://www.google.com/maps?q=43.47670133458329,3.2069042566054553",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185403,43.47556654504666,3.206854008334679,"https://www.google.com/maps?q=43.47556654504666,3.206854008334679",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185404,43.475565487876246,3.20674420976641,"https://www.google.com/maps?q=43.475565487876246,3.20674420976641",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207185419,43.476608867800174,3.2068646566572694,"https://www.google.com/maps?q=43.476608867800174,3.2068646566572694",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207186736,43.47701719928358,3.2139827516030675,"https://www.google.com/maps?q=43.47701719928358,3.2139827516030675",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207188518,43.48245081012696,3.282556857379456,"https://www.google.com/maps?q=43.48245081012696,3.282556857379456",Agricole,Silo,En service
BATIMENT0000000207188519,43.48254379003022,3.282551750775001,"https://www.google.com/maps?q=43.48254379003022,3.282551750775001",Agricole,Silo,En service
BATIMENT0000000207188520,43.48255789534193,3.2826756726338484,"https://www.google.com/maps?q=43.48255789534193,3.2826756726338484",Agricole,Silo,En service
BATIMENT0000000207188766,43.48263267743278,3.282534642888394,"https://www.google.com/maps?q=43.48263267743278,3.282534642888394",Agricole,Silo,En service
BATIMENT0000000207188774,43.482646589041714,3.2826584475097884,"https://www.google.com/maps?q=43.482646589041714,3.2826584475097884",Agricole,Silo,En service
BATIMENT0000000207189554,43.485131801841916,3.2823893857277575,"https://www.google.com/maps?q=43.485131801841916,3.2823893857277575",Agricole,Silo,En service
BATIMENT0000000207221814,43.40549820018406,3.7031815721960317,"https://www.google.com/maps?q=43.40549820018406,3.7031815721960317",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207221815,43.405478747711875,3.7032301511352883,"https://www.google.com/maps?q=43.405478747711875,3.7032301511352883",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207221816,43.40552709837402,3.7031464803706298,"https://www.google.com/maps?q=43.40552709837402,3.7031464803706298",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207221818,43.40565853704905,3.703010077279946,"https://www.google.com/maps?q=43.40565853704905,3.703010077279946",Agricole,Silo,En service
BATIMENT0000000207221823,43.40553364027858,3.7032305117366744,"https://www.google.com/maps?q=43.40553364027858,3.7032305117366744",Agricole,"Industriel, agricole ou commercial",En service
BATIMENT0000000207221824,43.40550945597584,3.7032680680173247,"https://www.google.com/maps?q=43.40550945597584,3.7032680680173247",Agricole,Indifférenciée,En service
BATIMENT0000000207221841,43.4056991066091,3.703286612368775,"https://www.google.com/maps?q=43.4056991066091,3.703286612368775",Agricole,Silo,En service
BATIMENT0000000207221842,43.40567523728065,3.703231147990157,"https://www.google.com/maps?q=43.40567523728065,3.703231147990157",Agricole,Silo,En service
BATIMENT0000000207221843,43.405574762324385,3.7031991125892807,"https://www.google.com/maps?q=43.405574762324385,3.7031991125892807",Agricole,Indifférenciée,En service
BATIMENT0000000207221844,43.405697604990706,3.703200928302048,"https://www.google.com/maps?q=43.405697604990706,3.703200928302048",Agricole,Silo,En service
BATIMENT0000000207221849,43.405561580658144,3.7031852565822567,"https://www.google.com/maps?q=43.405561580658144,3.7031852565822567",Agricole,Indifférenciée,En service
BATIMENT0000000207221850,43.40554762606678,3.703245042470056,"https://www.google.com/maps?q=43.40554762606678,3.703245042470056",Agricole,Indifférenciée,En service
BATIMENT0000000207221852,43.405723639453136,3.7033464981970887,"https://www.google.com/maps?q=43.405723639453136,3.7033464981970887",Agricole,Silo,En service
BATIMENT0000000207221855,43.40577405226162,3.703187475337034,"https://www.google.com/maps?q=43.40577405226162,3.703187475337034",Agricole,Silo,En service
BATIMENT0000000207221857,43.405751879949655,3.7031461500053204,"https://www.google.com/maps?q=43.405751879949655,3.7031461500053204",Agricole,Silo,En service
BATIMENT0000000207221864,43.405757096363644,3.703302284593262,"https://www.google.com/maps?q=43.405757096363644,3.703302284593262",Agricole,Silo,En service
BATIMENT0000000207221865,43.4057677809043,3.7033642586053217,"https://www.google.com/maps?q=43.4057677809043,3.7033642586053217",Agricole,Silo,En service
BATIMENT0000000207221866,43.40572439152721,3.7032443708747538,"https://www.google.com/maps?q=43.40572439152721,3.7032443708747538",Agricole,Silo,En service
BATIMENT0000000207221867,43.40580143080537,3.703151408979997,"https://www.google.com/maps?q=43.40580143080537,3.703151408979997",Agricole,Silo,En service
BATIMENT0000000207221869,43.40582699653942,3.7031228425818177,"https://www.google.com/maps?q=43.40582699653942,3.7031228425818177",Agricole,Silo,En service
BATIMENT0000000207221870,43.40584269000372,3.7031936630063713,"https://www.google.com/maps?q=43.40584269000372,3.7031936630063713",Agricole,Silo,En service
BATIMENT0000000207221871,43.40582516236515,3.703068628077363,"https://www.google.com/maps?q=43.40582516236515,3.703068628077363",Agricole,Silo,En service
BATIMENT0000000207221872,43.405800934400524,3.7030937475029613,"https://www.google.com/maps?q=43.405800934400524,3.7030937475029613",Agricole,Silo,En service
BATIMENT0000000207221873,43.40587168849414,3.7031567876567983,"https://www.google.com/maps?q=43.40587168849414,3.7031567876567983",Agricole,Silo,En service
BATIMENT0000000207221874,43.40585911457561,3.703092469313023,"https://www.google.com/maps?q=43.40585911457561,3.703092469313023",Agricole,Silo,En service
BATIMENT0000000207221875,43.405891920066445,3.70305636078424,"https://www.google.com/maps?q=43.405891920066445,3.70305636078424",Agricole,Silo,En service
BATIMENT0000000207221877,43.405900463422476,3.7031231648356835,"https://www.google.com/maps?q=43.405900463422476,3.7031231648356835",Agricole,Silo,En service
BATIMENT0000000207221903,43.40610651515549,3.7033287623710383,"https://www.google.com/maps?q=43.40610651515549,3.7033287623710383",Agricole,Silo,En service
BATIMENT0000000207221904,43.40614793294315,3.7033377307820983,"https://www.google.com/maps?q=43.40614793294315,3.7033377307820983",Agricole,Silo,En service
BATIMENT0000000207221905,43.40607442626593,3.7033071567501223,"https://www.google.com/maps?q=43.40607442626593,3.7033071567501223",Agricole,Silo,En service
BATIMENT0000000207221906,43.406126297392795,3.7032719026851533,"https://www.google.com/maps?q=43.406126297392795,3.7032719026851533",Agricole,Silo,En service
BATIMENT0000000207221907,43.40617428811719,3.703271745450998,"https://www.google.com/maps?q=43.40617428811719,3.703271745450998",Agricole,Silo,En service
BATIMENT0000000207221908,43.40614174635891,3.703231666287373,"https://www.google.com/maps?q=43.40614174635891,3.703231666287373",Agricole,Silo,En service
BATIMENT0000000207221909,43.40611405923185,3.7032130386076036,"https://www.google.com/maps?q=43.40611405923185,3.7032130386076036",Agricole,Silo,En service
BATIMENT0000000207221910,43.40608848711596,3.7031963829811527,"https://www.google.com/maps?q=43.40608848711596,3.7031963829811527",Agricole,Silo,En service
BATIMENT0000000207221911,43.4060443536678,3.703287771308704,"https://www.google.com/maps?q=43.4060443536678,3.703287771308704",Agricole,Silo,En service
BATIMENT0000000207221912,43.40604920411416,3.7032146747579735,"https://www.google.com/maps?q=43.40604920411416,3.7032146747579735",Agricole,Silo,En service
BATIMENT0000000207221913,43.406073705591496,3.7032343614102587,"https://www.google.com/maps?q=43.406073705591496,3.7032343614102587",Agricole,Silo,En service
BATIMENT0000000207221914,43.40610039227269,3.703251869863519,"https://www.google.com/maps?q=43.40610039227269,3.703251869863519",Agricole,Silo,En service
BATIMENT0000000207223529,43.40584403226874,3.7030124796133412,"https://www.google.com/maps?q=43.40584403226874,3.7030124796133412",Agricole,Silo,En service
BATIMENT0000000207223536,43.40593049874087,3.7030854783534735,"https://www.google.com/maps?q=43.40593049874087,3.7030854783534735",Agricole,Silo,En service
BATIMENT0000000207223537,43.406304810039686,3.7033334897884638,"https://www.google.com/maps?q=43.406304810039686,3.7033334897884638",Agricole,Silo,En service
BATIMENT0000000207223538,43.40633080789403,3.70335697203359,"https://www.google.com/maps?q=43.40633080789403,3.70335697203359",Agricole,Silo,En service
BATIMENT0000000207223539,43.406062659182254,3.7031777273543693,"https://www.google.com/maps?q=43.406062659182254,3.7031777273543693",Agricole,Silo,En service
BATIMENT0000000207223540,43.40603513417046,3.70315801868363,"https://www.google.com/maps?q=43.40603513417046,3.70315801868363",Agricole,Silo,En service
BATIMENT0000000207223541,43.4060137629388,3.7032636200433764,"https://www.google.com/maps?q=43.4060137629388,3.7032636200433764",Agricole,Silo,En service
BATIMENT0000000207223577,43.40573986226949,3.703403919981533,"https://www.google.com/maps?q=43.40573986226949,3.703403919981533",Agricole,Silo,En service
BATIMENT0000000207223578,43.40571011706857,3.7034482902923425,"https://www.google.com/maps?q=43.40571011706857,3.7034482902923425",Agricole,Silo,En service
BATIMENT0000000207223579,43.40568137934486,3.703486178204879,"https://www.google.com/maps?q=43.40568137934486,3.703486178204879",Agricole,Silo,En service
BATIMENT0000000207223580,43.405802457996856,3.70349421497404,"https://www.google.com/maps?q=43.405802457996856,3.70349421497404",Agricole,Silo,En service
BATIMENT0000000207223581,43.40574240119357,3.703494494089027,"https://www.google.com/maps?q=43.40574240119357,3.703494494089027",Agricole,Silo,En service
BATIMENT0000000207223582,43.40571370854577,3.7035330303329252,"https://www.google.com/maps?q=43.40571370854577,3.7035330303329252",Agricole,Silo,En service
BATIMENT0000000207223583,43.405775410655245,3.703535239269637,"https://www.google.com/maps?q=43.405775410655245,3.703535239269637",Agricole,Silo,En service
BATIMENT0000000207223584,43.40581579816651,3.7035887059382815,"https://www.google.com/maps?q=43.40581579816651,3.7035887059382815",Agricole,Silo,En service
BATIMENT0000000207223585,43.405845548255364,3.7035504503998307,"https://www.google.com/maps?q=43.405845548255364,3.7035504503998307",Agricole,Silo,En service
BATIMENT0000000207223586,43.405746460444455,3.7035727921368626,"https://www.google.com/maps?q=43.405746460444455,3.7035727921368626",Agricole,Silo,En service
BATIMENT0000000207223588,43.40578726191759,3.703626185723235,"https://www.google.com/maps?q=43.40578726191759,3.703626185723235",Agricole,Silo,En service
BATIMENT0000000207223589,43.40588099901203,3.7037586554227198,"https://www.google.com/maps?q=43.40588099901203,3.7037586554227198",Agricole,Silo,En service
BATIMENT0000000207223590,43.405914872799016,3.703709698736413,"https://www.google.com/maps?q=43.405914872799016,3.703709698736413",Agricole,Silo,En service
BATIMENT0000000207223591,43.40594851793077,3.7036672556207093,"https://www.google.com/maps?q=43.40594851793077,3.7036672556207093",Agricole,Silo,En service
BATIMENT0000000207223592,43.405952327596125,3.7035700290148807,"https://www.google.com/maps?q=43.405952327596125,3.7035700290148807",Agricole,Silo,En service
BATIMENT0000000207223593,43.40592167819108,3.7035246184325277,"https://www.google.com/maps?q=43.40592167819108,3.7035246184325277",Agricole,Silo,En service
BATIMENT0000000207223594,43.40591150916078,3.7038013069321365,"https://www.google.com/maps?q=43.40591150916078,3.7038013069321365",Agricole,Silo,En service
BATIMENT0000000207223595,43.40594745885824,3.703751429247636,"https://www.google.com/maps?q=43.40594745885824,3.703751429247636",Agricole,Silo,En service
BATIMENT0000000207223596,43.40598032996627,3.703709715427158,"https://www.google.com/maps?q=43.40598032996627,3.703709715427158",Agricole,Silo,En service
BATIMENT0000000207223597,43.40601754772554,3.7036640215504155,"https://www.google.com/maps?q=43.40601754772554,3.7036640215504155",Agricole,Silo,En service
BATIMENT0000000207223598,43.405983699149644,3.703616046145434,"https://www.google.com/maps?q=43.405983699149644,3.703616046145434",Agricole,Silo,En service
BATIMENT0000000207223599,43.40601535887355,3.703745189353396,"https://www.google.com/maps?q=43.40601535887355,3.703745189353396",Agricole,Silo,En service
BATIMENT0000000207223600,43.40594549994821,3.703844981009423,"https://www.google.com/maps?q=43.40594549994821,3.703844981009423",Agricole,Silo,En service
BATIMENT0000000207223601,43.4060434145948,3.7037787655676486,"https://www.google.com/maps?q=43.4060434145948,3.7037787655676486",Agricole,Silo,En service
BATIMENT0000000207223602,43.40600123521991,3.703779570186908,"https://www.google.com/maps?q=43.40600123521991,3.703779570186908",Agricole,Silo,En service
BATIMENT0000000207223603,43.406059106583676,3.7037444967149757,"https://www.google.com/maps?q=43.406059106583676,3.7037444967149757",Agricole,Silo,En service
BATIMENT0000000207223604,43.40607455253861,3.7037114361346215,"https://www.google.com/maps?q=43.40607455253861,3.7037114361346215",Agricole,Silo,En service
BATIMENT0000000207223605,43.40598537813548,3.703811523352288,"https://www.google.com/maps?q=43.40598537813548,3.703811523352288",Agricole,Silo,En service
BATIMENT0000000207223606,43.40597664589091,3.7038858080317443,"https://www.google.com/maps?q=43.40597664589091,3.7038858080317443",Agricole,Silo,En service
BATIMENT0000000207223607,43.406079032515024,3.7037989542883993,"https://www.google.com/maps?q=43.406079032515024,3.7037989542883993",Agricole,Silo,En service
BATIMENT0000000207223608,43.406027608654725,3.703809681003292,"https://www.google.com/maps?q=43.406027608654725,3.703809681003292",Agricole,Silo,En service
BATIMENT0000000207223609,43.40601294260175,3.7038439144118014,"https://www.google.com/maps?q=43.40601294260175,3.7038439144118014",Agricole,Silo,En service
BATIMENT0000000207223610,43.40610616716747,3.7038235159993076,"https://www.google.com/maps?q=43.40610616716747,3.7038235159993076",Agricole,Silo,En service
BATIMENT0000000207223611,43.40612537390887,3.703783473762822,"https://www.google.com/maps?q=43.40612537390887,3.703783473762822",Agricole,Silo,En service
BATIMENT0000000207223612,43.40609855235095,3.703759041731779,"https://www.google.com/maps?q=43.40609855235095,3.703759041731779",Agricole,Silo,En service
BATIMENT0000000207223613,43.40611339110467,3.7037282597436447,"https://www.google.com/maps?q=43.40611339110467,3.7037282597436447",Agricole,Silo,En service
BATIMENT0000000207223614,43.40614015716823,3.7037525792637043,"https://www.google.com/maps?q=43.40614015716823,3.7037525792637043",Agricole,Silo,En service
BATIMENT0000000207223615,43.406132786463196,3.7036882200507963,"https://www.google.com/maps?q=43.406132786463196,3.7036882200507963",Agricole,Silo,En service
BATIMENT0000000207223616,43.40615945956229,3.7037122225652377,"https://www.google.com/maps?q=43.40615945956229,3.7037122225652377",Agricole,Silo,En service
BATIMENT0000000207223617,43.406174508627096,3.703681469958782,"https://www.google.com/maps?q=43.406174508627096,3.703681469958782",Agricole,Silo,En service
BATIMENT0000000207223618,43.40614779636235,3.7036572236118177,"https://www.google.com/maps?q=43.40614779636235,3.7036572236118177",Agricole,Silo,En service
BATIMENT0000000207223619,43.406089899224206,3.703677025943273,"https://www.google.com/maps?q=43.406089899224206,3.703677025943273",Agricole,Silo,En service
BATIMENT0000000207223620,43.40619386582343,3.7036413572005698,"https://www.google.com/maps?q=43.40619386582343,3.7036413572005698",Agricole,Silo,En service
BATIMENT0000000207223621,43.40616780635599,3.7036160956110287,"https://www.google.com/maps?q=43.40616780635599,3.7036160956110287",Agricole,Silo,En service
BATIMENT0000000207223622,43.40620863208001,3.703610194270668,"https://www.google.com/maps?q=43.40620863208001,3.703610194270668",Agricole,Silo,En service
BATIMENT0000000207223623,43.406182754977095,3.7035850127493077,"https://www.google.com/maps?q=43.406182754977095,3.7035850127493077",Agricole,Silo,En service
BATIMENT0000000207223624,43.40626228144298,3.7034990877728697,"https://www.google.com/maps?q=43.40626228144298,3.7034990877728697",Agricole,Silo,En service
BATIMENT0000000207223625,43.40623613793153,3.7034752628978174,"https://www.google.com/maps?q=43.40623613793153,3.7034752628978174",Agricole,Silo,En service
BATIMENT0000000207223626,43.4062770559802,3.7034681221309325,"https://www.google.com/maps?q=43.4062770559802,3.7034681221309325",Agricole,Silo,En service
BATIMENT0000000207223627,43.40625103601355,3.7034443821759035,"https://www.google.com/maps?q=43.40625103601355,3.7034443821759035",Agricole,Silo,En service
BATIMENT0000000207223628,43.4062965158098,3.703427980905852,"https://www.google.com/maps?q=43.4062965158098,3.703427980905852",Agricole,Silo,En service
